gender,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,total_assets,loan_status,loan_to_income_ratio,asset_to_loan_ratio
Male,0.4,Not Graduate,Yes,0.9690721649484536,0.7091836734693877,1.0,0.7716666666666667,0.7995570321151717,Approved,0.5708,0.3729916615822656
Male,1.0,Not Graduate,Yes,0.5154639175257731,0.45408163265306123,0.3333333333333333,0.8483333333333334,0.3145071982281285,Approved,0.7924,0.17103925157616431
Female,1.0,Not Graduate,Yes,0.979381443298969,0.9209183673469388,0.7777777777777777,0.40666666666666673,0.6046511627906977,Rejected,0.9012,0.15476916819198697
Female,0.2,Graduate,Yes,0.0,0.012755102040816325,0.6666666666666665,0.54,0.008859357696567,Approved,1.0,0.1525320317266626
Male,0.6000000000000001,Graduate,No,0.6494845360824741,0.42091836734693877,0.4444444444444445,0.14666666666666672,0.35437430786268,Rejected,0.43399999999999994,0.23978035387431365
Male,0.8,Graduate,Yes,0.7216494845360825,0.5816326530612245,0.6666666666666665,0.5733333333333335,0.43078626799557035,Approved,0.6832,0.19341061622940822
Male,0.0,Not Graduate,No,0.5154639175257731,0.46173469387755106,0.6666666666666665,0.5,0.40642303433001115,Approved,0.8151999999999999,0.2574740695546065
Female,0.4,Not Graduate,No,0.6494845360824741,0.3520408163265306,0.0,0.6816666666666666,0.42303433001107427,Approved,0.26759999999999995,0.404311572096807
Male,1.0,Graduate,Yes,0.21649484536082472,0.13520408163265304,0.3333333333333333,0.5700000000000001,0.168327796234773,Rejected,0.374,0.41407362212731347
Male,0.0,Not Graduate,Yes,0.3195876288659794,0.25765306122448983,0.1111111111111111,0.20500000000000007,0.2934662236987819,Rejected,0.6608,0.37360178970917235
Female,0.0,Not Graduate,Yes,0.18556701030927833,0.14285714285714285,0.5555555555555556,1.0,0.17607973421926912,Approved,0.5800000000000001,0.4093959731543624
Female,0.4,Graduate,Yes,0.8350515463917525,0.489795918367347,0.1111111111111111,0.19166666666666676,0.460686600221484,Approved,0.3396,0.28553996339231236
Male,0.8,Graduate,Yes,0.3711340206185567,0.35714285714285715,0.1111111111111111,0.5750000000000002,0.19379844961240314,Rejected,0.9052,0.10209477323571284
Female,0.0,Not Graduate,No,0.5670103092783505,0.3903061224489796,0.7777777777777777,0.7366666666666668,0.26910299003322263,Approved,0.4947999999999999,0.1694122432377466
Female,0.8,Not Graduate,No,0.7319587628865979,0.4974489795918367,0.3333333333333333,0.7066666666666668,0.558139534883721,Approved,0.4848000000000001,0.36933089282082565
Male,0.2,Graduate,No,0.14432989690721648,0.13010204081632654,0.5555555555555556,0.6783333333333335,0.09856035437430787,Approved,0.75,0.19768151311775475
Female,1.0,Not Graduate,Yes,0.061855670103092786,0.05612244897959184,0.1111111111111111,0.8,0.03433001107419713,Rejected,0.6499999999999999,0.13219442749644092
Male,0.8,Not Graduate,No,0.6288659793814433,0.5510204081632653,0.4444444444444445,0.3966666666666667,0.46179401993355484,Rejected,0.7904,0.23835672157819812
Female,0.4,Graduate,No,0.8865979381443299,0.4438775510204082,0.6666666666666665,0.6766666666666667,0.7342192691029901,Approved,0.20440000000000003,0.6137888956680903
Male,0.0,Graduate,No,0.7319587628865979,0.3622448979591837,0.7777777777777777,0.8516666666666668,0.4285714285714286,Approved,0.1943999999999999,0.3959731543624161
Male,0.4,Graduate,Yes,0.3711340206185567,0.22448979591836735,0.6666666666666665,0.915,0.22480620155038764,Approved,0.358,0.31014846451088063
Male,0.6000000000000001,Graduate,No,0.6185567010309277,0.41836734693877553,0.4444444444444445,0.9666666666666668,0.584717607973422,Approved,0.4776,0.4954240390482001
Female,1.0,Not Graduate,Yes,0.3402061855670103,0.2346938775510204,0.1111111111111111,0.6066666666666667,0.25027685492801777,Rejected,0.48560000000000003,0.33984136668700426
Male,1.0,Graduate,Yes,0.12371134020618556,0.11989795918367348,0.0,0.275,0.09966777408637874,Rejected,0.8284,0.229814927801505
Female,0.6000000000000001,Not Graduate,Yes,0.3402061855670103,0.29846938775510207,0.0,0.81,0.21040974529346626,Approved,0.7715999999999998,0.17632702867602199
Male,0.2,Graduate,Yes,0.04123711340206186,0.04336734693877551,0.4444444444444445,0.043333333333333335,0.04540420819490588,Rejected,0.7332000000000001,0.30506406345332526
Male,0.0,Not Graduate,No,0.4020618556701031,0.2678571428571429,0.7777777777777777,0.16500000000000004,0.3444075304540421,Rejected,0.4536,0.4407158836689038
Female,0.4,Not Graduate,Yes,0.5360824742268041,0.28571428571428575,0.2222222222222222,0.9016666666666668,0.26799557032115173,Approved,0.2519999999999999,0.28248932275777916
Male,0.4,Not Graduate,Yes,0.18556701030927833,0.16326530612244897,0.6666666666666665,0.5633333333333335,0.13178294573643412,Rejected,0.74,0.2208663819402075
Male,0.8,Graduate,Yes,0.3402061855670103,0.2193877551020408,0.1111111111111111,0.29666666666666675,0.25027685492801777,Rejected,0.4172,0.3729916615822656
Female,0.0,Graduate,Yes,0.8350515463917525,0.7576530612244897,0.1111111111111111,0.5,0.7032115171650056,Approved,0.8455999999999999,0.28065893837705924
Male,0.0,Graduate,Yes,0.6701030927835051,0.3903061224489796,0.7777777777777777,0.78,0.34883720930232565,Approved,0.33119999999999994,0.26337197478137075
Male,0.0,Not Graduate,No,0.17525773195876287,0.15816326530612243,0.4444444444444445,0.3716666666666667,0.11517165005537099,Rejected,0.7684,0.18547895057962174
Male,0.4,Graduate,Yes,0.6494845360824741,0.5255102040816326,0.6666666666666665,0.04500000000000004,0.39202657807308977,Rejected,0.6859999999999999,0.19585112873703484
Male,0.2,Graduate,Yes,0.04123711340206186,0.03826530612244898,0.3333333333333333,0.8316666666666668,0.04761904761904762,Approved,0.6000000000000001,0.37848281472442546
Female,1.0,Graduate,No,0.7010309278350515,0.5790816326530612,0.8888888888888888,0.8383333333333334,0.6256921373200444,Approved,0.7143999999999999,0.35062029692902186
Female,0.4,Graduate,No,0.7731958762886597,0.3852040816326531,0.8888888888888888,0.3733333333333334,0.5005537098560355,Approved,0.19999999999999996,0.44966442953020136
Male,0.2,Graduate,No,0.24742268041237112,0.1607142857142857,0.2222222222222222,0.3433333333333334,0.17165005537098563,Rejected,0.4151999999999998,0.3374008541793777
Female,0.2,Graduate,No,0.9278350515463917,0.4719387755102041,0.0,0.08500000000000008,0.7607973421926911,Approved,0.21720000000000006,0.5950782997762865
Male,0.4,Graduate,Yes,0.16494845360824742,0.09948979591836735,0.3333333333333333,0.5800000000000001,0.12956810631229237,Rejected,0.33320000000000005,0.433394346146024
Female,0.2,Not Graduate,No,0.4845360824742268,0.4642857142857143,0.1111111111111111,0.52,0.34219269102990035,Rejected,0.9103999999999999,0.19158023184868825
Male,0.2,Graduate,No,0.5670103092783505,0.30867346938775514,0.6666666666666665,0.16000000000000003,0.39534883720930236,Rejected,0.2699999999999999,0.4394956274150905
Male,0.6000000000000001,Not Graduate,No,0.010309278350515465,0.012755102040816325,0.0,0.2633333333333334,0.01550387596899225,Rejected,0.4667999999999999,0.30506406345332526
Male,0.6000000000000001,Graduate,Yes,0.15463917525773194,0.07908163265306123,0.2222222222222222,0.31333333333333335,0.06976744186046512,Rejected,0.19999999999999996,0.24832214765100677
Male,0.8,Graduate,No,0.7010309278350515,0.4744897959183674,0.2222222222222222,0.29166666666666674,0.2978959025470654,Rejected,0.48,0.14114297335773848
Male,0.2,Not Graduate,No,0.20618556701030927,0.17091836734693877,0.8888888888888888,0.19500000000000006,0.15393133997785163,Rejected,0.6728000000000001,0.26296522269676637
Male,0.4,Not Graduate,No,0.6804123711340205,0.46938775510204084,0.3333333333333333,0.8016666666666667,0.522702104097453,Approved,0.5,0.3650599959324792
Female,0.2,Not Graduate,Yes,0.2268041237113402,0.15051020408163265,0.5555555555555556,0.06166666666666665,0.186046511627907,Rejected,0.43320000000000003,0.4116331096196868
Male,0.0,Not Graduate,Yes,0.04123711340206186,0.03826530612244898,0.5555555555555556,0.3516666666666667,0.029900332225913623,Rejected,0.6000000000000001,0.19768151311775475
Female,0.8,Graduate,No,0.6185567010309277,0.43367346938775514,0.2222222222222222,0.895,0.5005537098560355,Approved,0.516,0.38356721578198094
Male,0.2,Not Graduate,No,0.7628865979381443,0.6198979591836734,0.5555555555555556,0.8500000000000001,0.5193798449612403,Approved,0.6948000000000001,0.23856009762050032
Female,0.4,Not Graduate,No,0.4742268041237114,0.26275510204081637,0.3333333333333333,0.4800000000000001,0.310077519379845,Rejected,0.2832,0.39231238560097614
Female,1.0,Graduate,No,0.4123711340206186,0.22704081632653061,0.5555555555555556,0.9500000000000002,0.256921373200443,Approved,0.2759999999999999,0.3691275167785235
Female,0.0,Not Graduate,Yes,0.7216494845360825,0.520408163265306,0.4444444444444445,0.7216666666666667,0.6234772978959026,Approved,0.55,0.40451494813910915
Male,1.0,Not Graduate,Yes,0.6391752577319587,0.5102040816326531,0.7777777777777777,0.08000000000000007,0.5293466223698783,Rejected,0.6688000000000001,0.3302826926988002
Male,0.0,Not Graduate,Yes,0.8969072164948453,0.5790816326530612,0.5555555555555556,0.7350000000000001,0.5603543743078627,Approved,0.4336,0.2983526540573521
Female,0.6000000000000001,Not Graduate,No,0.5051546391752577,0.3622448979591837,0.5555555555555556,0.010000000000000009,0.2613510520487265,Rejected,0.5371999999999999,0.18405531828350621
Male,0.4,Graduate,Yes,0.6288659793814433,0.489795918367347,0.8888888888888888,0.21333333333333337,0.5437430786267996,Approved,0.6380000000000001,0.36363636363636365
Female,0.6000000000000001,Graduate,No,0.6597938144329897,0.5561224489795918,0.1111111111111111,0.2583333333333334,0.43078626799557035,Rejected,0.7391999999999999,0.20907057148667887
Male,0.2,Not Graduate,Yes,0.4742268041237114,0.3673469387755102,0.0,0.09333333333333338,0.380952380952381,Rejected,0.6248,0.32885906040268464
Female,0.0,Graduate,No,0.0,0.0025510204081632647,0.1111111111111111,0.4900000000000001,0.006644518272425249,Rejected,0.19999999999999996,0.35590807402887936
Female,0.0,Not Graduate,Yes,0.7525773195876289,0.6505102040816326,0.8888888888888888,0.9066666666666667,0.380952380952381,Approved,0.776,0.12182224933902788
Male,0.8,Graduate,No,0.9072164948453608,0.8775510204081632,0.1111111111111111,0.7850000000000001,0.6168327796234774,Approved,0.9423999999999999,0.17632702867602199
Female,0.4,Graduate,No,0.5360824742268041,0.3112244897959184,0.1111111111111111,0.5366666666666666,0.3776301218161684,Approved,0.32599999999999996,0.40878584502745574
Male,0.2,Not Graduate,Yes,0.15463917525773194,0.10714285714285715,1.0,0.30000000000000004,0.08527131782945736,Rejected,0.4587999999999999,0.21354484441732766
Female,0.8,Graduate,No,0.422680412371134,0.28571428571428575,1.0,0.06166666666666665,0.43078626799557035,Rejected,0.4696,0.5424039048200122
Female,0.2,Graduate,No,0.5154639175257731,0.2780612244897959,0.2222222222222222,0.6633333333333333,0.4739756367663345,Approved,0.26159999999999994,0.6318893634329876
Male,0.8,Not Graduate,No,0.4329896907216495,0.4260204081632653,0.8888888888888888,0.0033333333333334103,0.24806201550387602,Rejected,0.9456,0.12019524100061016
Male,0.2,Not Graduate,Yes,0.3814432989690722,0.1913265306122449,0.6666666666666665,0.08166666666666667,0.29568106312292364,Rejected,0.19999999999999996,0.5539963392312386
Male,0.0,Graduate,No,0.09278350515463918,0.07653061224489796,0.4444444444444445,0.30333333333333334,0.079734219269103,Rejected,0.6000000000000001,0.31584299369534274
Female,0.4,Graduate,No,0.23711340206185563,0.20153061224489796,0.4444444444444445,0.21500000000000008,0.14728682170542637,Rejected,0.712,0.18730933496034172
Male,0.8,Graduate,No,0.03092783505154639,0.025510204081632654,0.3333333333333333,0.28500000000000003,0.02879291251384275,Rejected,0.43999999999999995,0.3168598739068538
Female,0.0,Graduate,Yes,0.9072164948453608,0.8188775510204082,0.4444444444444445,0.9916666666666667,0.5802879291251385,Approved,0.8400000000000001,0.1789709172259508
Female,0.2,Not Graduate,Yes,0.5051546391752577,0.5102040816326531,0.8888888888888888,0.7616666666666667,0.34772978959025475,Approved,0.992,0.16615822656091114
Male,0.4,Graduate,No,0.5154639175257731,0.33673469387755106,0.0,0.7950000000000002,0.36987818383167226,Approved,0.4383999999999999,0.35672157819808825
Male,1.0,Not Graduate,Yes,0.4329896907216495,0.2193877551020408,0.1111111111111111,0.7683333333333333,0.2868217054263566,Rejected,0.20920000000000005,0.4484441732763881
Female,0.2,Graduate,No,0.17525773195876287,0.09948979591836735,0.5555555555555556,0.8683333333333334,0.1550387596899225,Approved,0.2843999999999999,0.5448444173276388
Female,0.8,Not Graduate,Yes,0.9278350515463917,0.6683673469387755,0.2222222222222222,0.6033333333333335,0.3676633444075305,Approved,0.5519999999999998,0.10534878991254834
Male,0.4,Not Graduate,Yes,0.4742268041237114,0.413265306122449,0.4444444444444445,0.08333333333333337,0.24806201550387602,Rejected,0.7752000000000001,0.12853365873500103
Male,0.8,Not Graduate,No,0.4845360824742268,0.2653061224489796,1.0,0.03500000000000003,0.20819490586932451,Rejected,0.27360000000000007,0.21232458816351438
Male,0.6000000000000001,Graduate,Yes,0.4742268041237114,0.24999999999999997,0.1111111111111111,0.1133333333333334,0.37430786267995575,Rejected,0.24160000000000004,0.5360992475086436
Male,0.8,Graduate,No,0.9381443298969072,0.6275510204081632,0.6666666666666665,0.2583333333333334,0.8959025470653379,Approved,0.4707999999999999,0.5114907463900753
Male,1.0,Not Graduate,Yes,0.7525773195876289,0.6198979591836734,0.3333333333333333,0.74,0.3410852713178295,Approved,0.712,0.10534878991254834
Female,0.2,Graduate,No,0.5876288659793814,0.42091836734693877,0.1111111111111111,0.8433333333333335,0.558139534883721,Approved,0.5388,0.462477120195241
Female,0.0,Graduate,No,0.9484536082474226,0.7040816326530612,0.2222222222222222,0.26,0.9180509413067554,Approved,0.5871999999999999,0.45474883058775684
Female,1.0,Graduate,No,0.5257731958762886,0.33418367346938777,0.3333333333333333,0.6983333333333335,0.20044296788482838,Rejected,0.4112,0.12833028269269883
Female,0.8,Graduate,No,0.36082474226804123,0.22193877551020408,0.8888888888888888,0.6133333333333335,0.2823920265780731,Rejected,0.3727999999999999,0.4327842180191174
Male,0.0,Graduate,Yes,0.23711340206185563,0.14030612244897958,0.8888888888888888,0.32333333333333336,0.22037652270210412,Approved,0.32799999999999985,0.5592841163310962
Male,0.8,Not Graduate,No,0.26804123711340205,0.2678571428571429,0.0,0.9016666666666668,0.15614617940199338,Rejected,0.9428000000000001,0.12060199308521455
Male,0.0,Graduate,Yes,0.5360824742268041,0.5382653061224489,0.3333333333333333,0.7016666666666667,0.4241417497231451,Approved,0.9852000000000001,0.21517185275574538
Female,1.0,Graduate,No,0.29896907216494845,0.23214285714285712,0.4444444444444445,0.19000000000000006,0.17607973421926912,Rejected,0.6128,0.20012202562538137
Female,1.0,Not Graduate,No,0.4742268041237114,0.38775510204081637,0.4444444444444445,0.8533333333333335,0.35326688815060914,Rejected,0.6916,0.2713036404311573
Male,0.2,Not Graduate,No,0.8865979381443299,0.4387755102040817,1.0,0.8866666666666667,0.4031007751937985,Approved,0.1956,0.2751677852348994
Male,0.4,Graduate,No,0.4020618556701031,0.37244897959183676,0.5555555555555556,0.45166666666666677,0.23366555924695462,Rejected,0.8535999999999999,0.1409395973154363
Female,1.0,Not Graduate,No,0.979381443298969,0.9362244897959183,0.6666666666666665,0.265,0.8261351052048728,Rejected,0.9256,0.2597112060199309
Female,0.4,Graduate,Yes,0.6391752577319587,0.6071428571428571,0.2222222222222222,0.4866666666666667,0.38316722037652273,Approved,0.9064000000000001,0.1427699816961562
Male,1.0,Graduate,No,0.32989690721649484,0.326530612244898,1.0,0.3783333333333334,0.194905869324474,Rejected,0.9412,0.1269066503965833
Male,0.8,Not Graduate,No,0.3402061855670103,0.2525510204081633,0.5555555555555556,0.05500000000000005,0.2779623477297896,Rejected,0.5656000000000001,0.35590807402887936
Female,0.6000000000000001,Not Graduate,No,0.30927835051546393,0.24744897959183673,0.8888888888888888,0.3866666666666667,0.1650055370985604,Rejected,0.6499999999999999,0.1586333129957291
Male,0.4,Graduate,Yes,0.4845360824742268,0.326530612244898,0.8888888888888888,0.7566666666666668,0.3853820598006645,Approved,0.46920000000000006,0.3939393939393939
Male,0.0,Graduate,Yes,0.1134020618556701,0.11479591836734694,0.1111111111111111,0.8916666666666668,0.04761904761904762,Approved,0.8768,0.04657311368720765
Male,0.8,Graduate,No,0.23711340206185563,0.13010204081632654,0.4444444444444445,0.4866666666666667,0.19158361018826137,Rejected,0.264,0.5141346349400041
Female,0.0,Graduate,No,0.7525773195876289,0.6887755102040816,1.0,0.42166666666666675,0.5127353266888152,Approved,0.8560000000000001,0.1954443766524304
Female,0.4,Graduate,No,0.05154639175257732,0.04336734693877551,0.3333333333333333,0.8433333333333335,0.0575858250276855,Rejected,0.5428,0.4169208867195444
Female,0.8,Graduate,Yes,0.8247422680412371,0.7193877551020408,0.0,0.13,0.6146179401993356,Approved,0.7904,0.2462883872279846
Female,0.2,Not Graduate,No,0.6907216494845361,0.6607142857142857,0.1111111111111111,0.39,0.5570321151716501,Approved,0.9188000000000001,0.24100061012812693
Female,0.2,Not Graduate,Yes,0.13402061855670103,0.14285714285714285,0.7777777777777777,0.16666666666666674,0.13842746400885939,Rejected,0.9731999999999998,0.29204799674598336
Female,0.6000000000000001,Graduate,No,0.6288659793814433,0.45918367346938777,0.8888888888888888,0.405,0.35437430786268,Rejected,0.5619999999999998,0.20744356314826115
Female,0.0,Not Graduate,Yes,0.8865979381443299,0.645408163265306,0.4444444444444445,0.6916666666666667,0.7851605758582504,Approved,0.5635999999999999,0.4138702460850112
Male,0.8,Graduate,Yes,0.8969072164948453,0.520408163265306,0.2222222222222222,0.6400000000000001,0.40974529346622374,Approved,0.3304,0.21496847671344319
Male,0.6000000000000001,Not Graduate,Yes,0.1958762886597938,0.14795918367346939,0.3333333333333333,0.07666666666666666,0.14507198228128462,Rejected,0.5619999999999998,0.29753914988814323
Male,0.2,Graduate,Yes,0.9278350515463917,0.7372448979591837,0.2222222222222222,0.615,0.6367663344407531,Approved,0.6696,0.25076266015863335
Male,0.4,Not Graduate,No,0.3505154639175258,0.19642857142857142,0.5555555555555556,0.44333333333333336,0.2735326688815061,Rejected,0.28879999999999995,0.48566198901769375
Male,0.0,Not Graduate,Yes,0.8659793814432989,0.5943877551020408,0.0,0.10166666666666668,0.6965669988925803,Approved,0.49760000000000004,0.3929225137278829
Male,1.0,Graduate,No,0.288659793814433,0.19642857142857142,0.2222222222222222,0.05500000000000005,0.15060908084163901,Rejected,0.4667999999999999,0.20337604230221681
Male,0.6000000000000001,Not Graduate,Yes,0.5154639175257731,0.40816326530612246,0.3333333333333333,0.05833333333333335,0.40974529346622374,Rejected,0.6539999999999999,0.3140126093146228
Female,0.6000000000000001,Graduate,Yes,0.7216494845360825,0.5127551020408163,0.4444444444444445,0.43000000000000005,0.5603543743078627,Approved,0.5332000000000001,0.35590807402887936
Female,0.2,Not Graduate,Yes,0.3917525773195876,0.3903061224489796,0.5555555555555556,0.22666666666666668,0.3410852713178295,Rejected,0.96,0.25422005287777105
Male,0.2,Not Graduate,No,0.2268041237113402,0.125,0.0,0.1183333333333334,0.20708748615725361,Rejected,0.2667999999999999,0.5944681716493797
Male,0.4,Not Graduate,Yes,0.5463917525773195,0.46173469387755106,0.4444444444444445,0.3583333333333334,0.36987818383167226,Rejected,0.738,0.2210697579825097
Female,0.0,Not Graduate,Yes,0.9072164948453608,0.6122448979591837,0.4444444444444445,0.4983333333333334,0.5448504983388704,Approved,0.48,0.26255847061216186
Male,0.0,Not Graduate,Yes,0.7938144329896907,0.6045918367346939,1.0,0.7133333333333334,0.6976744186046513,Approved,0.6152,0.3847874720357942
Male,0.4,Not Graduate,Yes,0.6185567010309277,0.5433673469387755,1.0,0.6316666666666668,0.6013289036544851,Approved,0.7936000000000001,0.36241610738255037
Female,0.6000000000000001,Graduate,Yes,0.7938144329896907,0.7372448979591837,0.1111111111111111,0.16500000000000004,0.7242524916943522,Approved,0.8784000000000001,0.3056741915802319
Male,0.6000000000000001,Not Graduate,No,0.10309278350515465,0.10714285714285715,0.2222222222222222,0.865,0.08194905869324474,Rejected,0.8999999999999999,0.19991864958307917
Female,0.2,Graduate,No,0.4639175257731959,0.2908163265306123,0.2222222222222222,0.01333333333333342,0.3466223698781839,Rejected,0.39559999999999995,0.39841366687004276
Male,1.0,Graduate,Yes,0.5876288659793814,0.3903061224489796,0.0,0.7166666666666668,0.4285714285714286,Approved,0.4576,0.35712833028269264
Female,0.8,Not Graduate,Yes,0.12371134020618556,0.12244897959183675,0.6666666666666665,0.020000000000000018,0.1018826135105205,Rejected,0.8572,0.2302216798861094
Female,0.6000000000000001,Not Graduate,Yes,0.4639175257731959,0.31887755102040816,0.7777777777777777,0.7333333333333334,0.31229235880398676,Approved,0.48919999999999986,0.3018100467764897
Female,1.0,Graduate,Yes,0.7628865979381443,0.5025510204081632,0.4444444444444445,0.3700000000000001,0.522702104097453,Rejected,0.4528000000000001,0.33150294895261334
Male,0.8,Graduate,No,0.7216494845360825,0.42346938775510207,0.1111111111111111,0.6700000000000002,0.6002214839424143,Approved,0.3388,0.5045759609517999
Female,0.8,Not Graduate,Yes,0.12371134020618556,0.10204081632653061,0.7777777777777777,0.245,0.11849390919158362,Rejected,0.6284000000000001,0.37238153345535896
Male,1.0,Graduate,No,0.12371134020618556,0.0663265306122449,0.1111111111111111,0.8816666666666668,0.08859357696567,Rejected,0.22840000000000005,0.43664836282285946
Male,0.4,Graduate,No,0.7938144329896907,0.4642857142857143,0.8888888888888888,0.7116666666666667,0.6522702104097453,Approved,0.3368,0.4992881838519423
Male,1.0,Not Graduate,Yes,0.7628865979381443,0.46938775510204084,0.6666666666666665,0.3483333333333334,0.4706533776301219,Rejected,0.38439999999999985,0.3140126093146228
Male,0.6000000000000001,Graduate,Yes,0.9690721649484536,0.8647959183673469,0.0,0.7416666666666667,0.48504983388704326,Approved,0.8248,0.11022981492780151
Female,0.2,Not Graduate,No,0.21649484536082472,0.1607142857142857,0.8888888888888888,0.3550000000000001,0.17386489479512737,Rejected,0.548,0.3435021354484442
Female,0.4,Not Graduate,No,0.8144329896907216,0.4642857142857143,0.2222222222222222,0.12,0.7508305647840532,Approved,0.3135999999999999,0.5971120601993085
Male,0.4,Graduate,Yes,0.010309278350515465,0.01020408163265306,0.1111111111111111,0.18500000000000005,0.016611295681063128,Rejected,0.33320000000000005,0.3994305470815538
Male,0.8,Graduate,No,0.4639175257731959,0.2678571428571429,1.0,0.32500000000000007,0.434108527131783,Rejected,0.31919999999999993,0.5932479153955664
Female,1.0,Not Graduate,No,0.09278350515463918,0.05612244897959184,0.1111111111111111,0.8783333333333334,0.08527131782945736,Rejected,0.30920000000000003,0.5064063453325199
Male,0.8,Not Graduate,No,0.8659793814432989,0.6326530612244897,0.2222222222222222,0.8666666666666667,0.5902547065337763,Approved,0.5675999999999999,0.28248932275777916
Female,1.0,Graduate,Yes,0.8762886597938144,0.7091836734693877,0.4444444444444445,0.6000000000000001,0.6854928017718717,Approved,0.692,0.2983526540573521
Male,0.0,Not Graduate,No,0.20618556701030927,0.211734693877551,0.1111111111111111,0.43833333333333335,0.09634551495016612,Rejected,0.9636,0.0626398210290828
Male,0.2,Not Graduate,Yes,0.03092783505154639,0.028061224489795915,0.4444444444444445,0.9716666666666667,0.027685492801771877,Approved,0.5199999999999998,0.2686597518812285
Female,0.0,Not Graduate,Yes,0.9175257731958762,0.5535714285714285,0.5555555555555556,0.14500000000000002,0.877076411960133,Approved,0.36719999999999997,0.5832824893227577
Male,0.2,Graduate,No,0.20618556701030927,0.21428571428571427,0.5555555555555556,0.5216666666666667,0.1107419712070875,Rejected,0.982,0.0905023388244865
Female,0.0,Not Graduate,Yes,0.20618556701030927,0.19642857142857142,0.6666666666666665,0.05833333333333335,0.17607973421926912,Rejected,0.8544,0.2619483424852552
Male,0.2,Graduate,Yes,0.9690721649484536,0.8724489795918366,0.0,0.8250000000000002,0.5681063122923589,Approved,0.8375999999999999,0.1523286556843604
Male,0.2,Graduate,Yes,0.6494845360824741,0.3469387755102041,0.3333333333333333,0.11499999999999999,0.3875968992248062,Approved,0.25519999999999987,0.3654667480170837
Male,0.8,Graduate,Yes,0.2268041237113402,0.18112244897959182,0.8888888888888888,0.9800000000000002,0.16279069767441862,Approved,0.6332,0.26255847061216186
Female,0.8,Not Graduate,No,0.5463917525773195,0.30612244897959184,0.2222222222222222,0.7366666666666668,0.4352159468438539,Rejected,0.2944,0.5039658328248933
Male,0.0,Graduate,No,0.49484536082474223,0.35969387755102045,0.1111111111111111,0.9566666666666668,0.3311184939091916,Approved,0.5519999999999998,0.2753711612772016
Male,0.2,Graduate,No,0.2577319587628866,0.1989795918367347,0.7777777777777777,0.6516666666666668,0.17054263565891475,Approved,0.6000000000000001,0.24425462680496243
Male,0.6000000000000001,Not Graduate,Yes,0.8556701030927835,0.7653061224489796,0.5555555555555556,0.77,0.4451827242524917,Approved,0.8260000000000001,0.11999186495830796
Male,0.2,Graduate,No,0.4329896907216495,0.2653061224489796,0.8888888888888888,0.040000000000000036,0.256921373200443,Rejected,0.3727999999999999,0.2961155175920277
Female,0.8,Not Graduate,No,0.03092783505154639,0.03826530612244898,1.0,0.7950000000000002,0.025470653377630124,Rejected,0.8400000000000001,0.1525320317266626
Female,0.0,Graduate,No,0.8350515463917525,0.5382653061224489,0.0,0.6033333333333335,0.5836101882613511,Approved,0.4311999999999998,0.3520439292251373
Male,0.4,Not Graduate,Yes,0.5979381443298969,0.3239795918367347,0.5555555555555556,0.27,0.2702104097452935,Rejected,0.2667999999999999,0.23550945698596706
Female,0.6000000000000001,Not Graduate,Yes,0.3917525773195876,0.25765306122448983,0.6666666666666665,0.5150000000000001,0.27574750830564787,Rejected,0.43999999999999995,0.3422818791946308
Male,1.0,Graduate,Yes,0.4329896907216495,0.2908163265306123,1.0,0.4833333333333334,0.23255813953488375,Rejected,0.4635999999999998,0.21944274964409197
Male,0.6000000000000001,Graduate,Yes,0.4329896907216495,0.39540816326530615,0.8888888888888888,0.7983333333333333,0.3399778516057586,Approved,0.8364,0.24771201952410007
Male,0.4,Graduate,Yes,0.17525773195876287,0.11989795918367348,0.6666666666666665,0.5683333333333334,0.10409745293466224,Rejected,0.4528000000000001,0.24608501118568235
Female,0.0,Graduate,Yes,0.49484536082474223,0.46173469387755106,0.5555555555555556,0.7533333333333334,0.38981173864894797,Approved,0.8720000000000001,0.24100061012812693
Female,0.0,Graduate,No,0.8041237113402061,0.596938775510204,0.4444444444444445,0.008333333333333415,0.6932447397563677,Approved,0.5848,0.38804148871262967
Female,0.8,Not Graduate,No,0.8247422680412371,0.520408163265306,0.4444444444444445,0.41000000000000003,0.5869324473975638,Rejected,0.40959999999999996,0.3721781574130567
Female,0.4,Graduate,No,0.7010309278350515,0.6096938775510203,0.3333333333333333,0.8883333333333334,0.5825027685492803,Approved,0.7827999999999999,0.29286150091519225
Female,0.4,Not Graduate,No,0.2268041237113402,0.21683673469387754,0.8888888888888888,0.20166666666666666,0.1373200442967885,Rejected,0.8668,0.1433801098230629
Female,1.0,Graduate,No,0.6597938144329897,0.4719387755102041,0.1111111111111111,0.5650000000000002,0.36877076411960136,Rejected,0.5391999999999999,0.21212121212121213
Female,0.6000000000000001,Graduate,No,0.30927835051546393,0.1683673469387755,1.0,0.7250000000000001,0.18936877076411962,Approved,0.26239999999999997,0.36322961155175926
Female,0.0,Not Graduate,Yes,0.24742268041237112,0.13010204081632654,0.0,0.1283333333333334,0.14839424141749724,Rejected,0.2307999999999999,0.3672971323978036
Female,0.6000000000000001,Not Graduate,No,0.6907216494845361,0.3903061224489796,1.0,0.01666666666666672,0.36434108527131787,Rejected,0.3044,0.28167581858857027
